id,name,value,category,timestamp
6352,Item Gamma,3097.37,A,2025-01-28T04:48:45Z
6353,Item Theta,230.13,A,2025-01-10T03:19:20Z
6354,Item Delta,568.32,C,2025-01-24T16:43:32Z
6355,Item Zeta,997.55,B,2025-01-11T04:20:46Z
6356,Item Alpha,1124.14,B,2025-01-15T05:05:05Z
6357,Item Gamma,453.13,B,2025-01-13T10:15:35Z
6358,Item Alpha,953.68,C,2025-01-21T14:29:59Z
6359,Item Theta,496.51,B,2025-01-05T01:58:47Z
6360,Item Eta,2007.77,A,2025-01-04T01:28:18Z
6361,Item Gamma,904.26,C,2025-01-10T04:58:56Z
6362,Item Epsilon,4895.11,C,2025-01-17T03:29:19Z
6363,Item Epsilon,2238.71,A,2025-01-02T07:49:39Z
6364,Item Theta,1919.37,B,2025-01-05T09:27:40Z
6365,Item Delta,2898.7,A,2025-01-16T13:43:24Z
6366,Item Alpha,777.71,A,2025-01-04T21:42:13Z
6367,Item Delta,110.34,C,2025-01-17T00:43:54Z
6368,Item Alpha,1401.66,A,2025-01-02T06:29:13Z
6369,Item Gamma,4729.12,B,2025-01-02T22:14:32Z
6370,Item Zeta,3771.87,C,2025-01-29T20:18:54Z
6371,Item Theta,4176.88,B,2025-01-18T19:12:43Z
6372,Item Delta,3197.8,C,2025-01-14T21:28:06Z
6373,Item Eta,4667.47,C,2025-01-22T18:49:15Z
6374,Item Gamma,1044.25,B,2025-01-24T17:15:51Z
6375,Item Zeta,4603.81,C,2025-01-12T04:35:41Z
6376,Item Eta,1565.81,B,2025-01-13T11:27:46Z
6377,Item Epsilon,1848.55,C,2025-01-08T14:08:38Z
6378,Item Eta,438.0,C,2025-01-25T09:16:37Z
6379,Item Zeta,3228.51,C,2025-01-27T11:32:46Z
6380,Item Zeta,2367.2,C,2025-01-27T23:43:43Z
6381,Item Delta,2248.61,A,2025-01-25T07:50:25Z
6382,Item Alpha,4929.88,A,2025-01-17T09:38:57Z
6383,Item Theta,536.37,C,2025-01-14T13:43:11Z
6384,Item Alpha,2619.5,B,2025-01-25T10:18:34Z
6385,Item Theta,3625.53,A,2025-01-11T15:50:14Z
6386,Item Zeta,2031.07,A,2025-01-24T09:43:21Z
6387,Item Theta,1435.24,A,2025-01-12T01:28:51Z
6388,Item Alpha,4046.22,C,2025-01-06T23:41:36Z
6389,Item Eta,2545.08,B,2025-01-18T03:30:20Z
6390,Item Alpha,1472.77,C,2025-01-11T01:02:05Z
6391,Item Theta,1427.74,C,2025-01-29T21:50:00Z
6392,Item Delta,2992.11,C,2025-01-19T12:43:23Z
6393,Item Epsilon,1029.03,B,2025-01-30T03:09:58Z
6394,Item Zeta,195.71,B,2025-01-07T11:43:20Z
6395,Item Beta,569.32,A,2025-01-22T10:30:18Z
6396,Item Epsilon,1964.75,A,2025-01-30T08:35:31Z
6397,Item Beta,4739.37,C,2025-01-03T17:40:55Z
6398,Item Beta,1955.43,B,2025-01-26T14:20:13Z
6399,Item Beta,526.21,A,2025-01-14T14:27:05Z
6400,Item Zeta,583.23,A,2025-01-08T12:18:48Z
6401,Item Eta,390.12,B,2025-01-04T02:39:21Z
6402,Item Eta,3257.05,A,2025-01-14T06:43:38Z
6403,Item Theta,1614.59,C,2025-01-04T14:34:14Z
6404,Item Epsilon,2468.47,C,2025-01-15T08:06:01Z
6405,Item Gamma,871.53,B,2025-01-23T11:07:12Z
6406,Item Eta,2993.53,B,2025-01-05T08:02:12Z
6407,Item Alpha,3874.25,B,2025-01-13T13:34:12Z
6408,Item Delta,4969.42,C,2025-01-30T22:37:34Z
6409,Item Epsilon,2919.89,A,2025-01-24T12:14:38Z
6410,Item Eta,587.32,B,2025-01-07T08:49:14Z
6411,Item Theta,2268.53,B,2025-01-05T15:53:58Z
6412,Item Theta,1090.02,B,2025-01-25T08:58:22Z
6413,Item Alpha,1928.98,A,2025-01-23T15:21:37Z
6414,Item Alpha,1177.45,A,2025-01-22T11:38:09Z
6415,Item Delta,3216.53,C,2025-01-30T04:37:41Z
6416,Item Alpha,4544.66,A,2025-01-17T02:48:52Z
6417,Item Alpha,2740.36,B,2025-01-07T02:34:01Z
6418,Item Zeta,171.91,A,2025-01-08T03:48:21Z
6419,Item Zeta,773.8,C,2025-01-04T00:28:07Z
6420,Item Gamma,2751.1,C,2025-01-02T19:33:37Z
6421,Item Theta,843.92,A,2025-01-18T06:27:54Z
6422,Item Eta,523.93,A,2025-01-09T17:33:16Z
6423,Item Zeta,2903.77,B,2025-01-25T15:23:35Z
6424,Item Epsilon,2207.37,B,2025-01-16T10:37:42Z
6425,Item Epsilon,2468.9,C,2025-01-06T04:16:25Z
6426,Item Delta,1429.18,C,2025-01-20T21:21:14Z
6427,Item Zeta,4869.29,B,2025-01-14T02:35:11Z
6428,Item Delta,707.36,C,2025-01-30T14:28:26Z
6429,Item Eta,3046.32,B,2025-01-11T23:03:26Z
6430,Item Eta,4227.06,A,2025-01-12T12:44:15Z
6431,Item Alpha,3635.73,A,2025-01-10T04:54:07Z
6432,Item Eta,674.13,C,2025-01-09T17:42:34Z
6433,Item Epsilon,1253.03,A,2025-01-30T00:39:26Z
6434,Item Zeta,3419.35,B,2025-01-28T06:31:34Z
6435,Item Eta,1194.58,B,2025-01-28T12:43:00Z
6436,Item Alpha,1422.31,A,2025-01-14T04:03:12Z
6437,Item Epsilon,4046.54,B,2025-01-04T02:11:10Z
6438,Item Zeta,102.11,B,2025-01-26T04:28:45Z
6439,Item Epsilon,3263.81,A,2025-01-27T18:06:45Z
6440,Item Epsilon,1277.09,C,2025-01-22T17:05:23Z
6441,Item Eta,3354.19,C,2025-01-09T13:02:33Z
6442,Item Theta,4124.41,B,2025-01-22T20:26:45Z
6443,Item Eta,660.99,A,2025-01-17T09:15:06Z
6444,Item Theta,4026.5,A,2025-01-03T14:31:47Z
6445,Item Eta,1621.81,A,2025-01-18T19:42:49Z
6446,Item Beta,2558.71,B,2025-01-28T16:00:33Z
6447,Item Epsilon,3752.89,A,2025-01-06T23:17:30Z
6448,Item Theta,2277.96,B,2025-01-27T05:11:13Z
6449,Item Delta,1265.04,A,2025-01-04T10:47:39Z
6450,Item Epsilon,4778.93,A,2025-01-13T01:33:10Z
6451,Item Zeta,4931.23,C,2025-01-19T20:14:29Z
6452,Item Delta,1883.6,C,2025-01-24T20:54:45Z
6453,Item Eta,4869.9,B,2025-01-05T04:08:53Z
6454,Item Zeta,4028.54,A,2025-01-16T23:09:27Z
6455,Item Theta,3094.86,B,2025-01-30T21:42:12Z
6456,Item Delta,513.39,B,2025-01-22T01:16:05Z
6457,Item Alpha,3674.17,B,2025-01-20T23:17:26Z
6458,Item Eta,2960.38,B,2025-01-21T12:08:01Z
6459,Item Gamma,1062.51,A,2025-01-09T21:46:54Z
6460,Item Zeta,148.07,B,2025-01-10T13:40:06Z
6461,Item Delta,941.89,C,2025-01-27T15:35:37Z
6462,Item Beta,140.64,C,2025-01-30T18:58:19Z
6463,Item Eta,3006.2,B,2025-01-30T06:19:20Z
6464,Item Theta,1407.74,B,2025-01-13T06:54:17Z
6465,Item Eta,2698.64,C,2025-01-30T01:26:29Z
6466,Item Alpha,4589.04,B,2025-01-27T03:21:29Z
6467,Item Alpha,1279.32,C,2025-01-24T19:01:20Z
6468,Item Eta,3613.94,C,2025-01-12T18:11:23Z
6469,Item Theta,4992.02,B,2025-01-07T01:13:54Z
6470,Item Alpha,3986.05,C,2025-01-28T05:42:08Z
6471,Item Eta,1210.23,A,2025-01-03T14:06:46Z
6472,Item Theta,1508.71,C,2025-01-19T20:37:04Z
6473,Item Gamma,534.92,B,2025-01-18T03:40:16Z
6474,Item Epsilon,4806.96,C,2025-01-17T00:46:47Z
6475,Item Delta,4459.4,A,2025-01-07T16:50:57Z
6476,Item Alpha,3363.98,B,2025-01-19T18:28:27Z
6477,Item Beta,4819.37,C,2025-01-22T15:25:22Z
6478,Item Gamma,1625.86,B,2025-01-10T17:38:15Z
6479,Item Zeta,3571.65,A,2025-01-07T05:38:10Z
6480,Item Theta,2285.58,C,2025-01-04T05:06:33Z
6481,Item Epsilon,2868.36,C,2025-01-24T23:01:15Z
6482,Item Delta,1456.3,C,2025-01-14T23:21:45Z
6483,Item Beta,163.02,C,2025-01-11T09:20:32Z
6484,Item Epsilon,4409.76,A,2025-01-27T14:50:58Z
6485,Item Epsilon,1729.05,B,2025-01-02T19:48:22Z
6486,Item Alpha,1538.41,B,2025-01-30T11:56:05Z
6487,Item Epsilon,559.36,A,2025-01-22T02:16:34Z
6488,Item Beta,1273.35,A,2025-01-04T01:35:52Z
6489,Item Epsilon,2365.19,A,2025-01-17T15:59:37Z
6490,Item Alpha,3538.78,B,2025-01-30T13:34:23Z
6491,Item Theta,1026.11,A,2025-01-06T14:09:22Z
6492,Item Eta,552.56,C,2025-01-29T21:32:48Z
6493,Item Epsilon,1387.46,B,2025-01-06T13:22:06Z
6494,Item Theta,4602.46,C,2025-01-21T11:11:52Z
6495,Item Theta,1633.79,C,2025-01-11T01:47:44Z
6496,Item Beta,4927.91,A,2025-01-16T23:59:30Z
6497,Item Epsilon,1014.34,C,2025-01-08T21:25:48Z
6498,Item Beta,2218.33,A,2025-01-30T15:42:34Z
6499,Item Zeta,2597.32,C,2025-01-08T05:20:19Z
6500,Item Eta,799.12,A,2025-01-19T19:22:08Z
6501,Item Zeta,2681.36,B,2025-01-16T21:45:40Z
6502,Item Eta,1059.15,A,2025-01-03T03:12:17Z
6503,Item Theta,2639.52,B,2025-01-03T09:16:25Z
6504,Item Alpha,2258.94,B,2025-01-17T17:24:52Z
6505,Item Alpha,1317.4,A,2025-01-11T20:39:15Z
6506,Item Alpha,679.63,A,2025-01-15T17:13:02Z
6507,Item Gamma,2241.27,B,2025-01-06T01:52:36Z
6508,Item Gamma,2301.51,C,2025-01-30T08:09:18Z
6509,Item Beta,1135.61,C,2025-01-16T10:34:46Z
6510,Item Beta,2124.1,C,2025-01-06T07:17:10Z
6511,Item Theta,1001.46,A,2025-01-22T13:26:41Z
6512,Item Theta,3795.27,B,2025-01-06T20:36:33Z
6513,Item Gamma,2865.03,C,2025-01-16T01:56:04Z
6514,Item Epsilon,3348.63,A,2025-01-20T10:39:20Z
6515,Item Zeta,4265.08,A,2025-01-26T10:43:52Z
6516,Item Zeta,3514.89,A,2025-01-15T16:51:56Z
6517,Item Zeta,3193.28,A,2025-01-18T10:47:24Z
6518,Item Gamma,217.38,C,2025-01-02T18:33:52Z
6519,Item Eta,1253.92,C,2025-01-05T10:04:45Z
6520,Item Alpha,2273.35,B,2025-01-14T04:36:20Z
6521,Item Epsilon,552.6,A,2025-01-15T02:26:12Z
6522,Item Alpha,2849.13,C,2025-01-17T23:31:35Z
6523,Item Alpha,890.93,A,2025-01-30T07:22:38Z
6524,Item Theta,1237.79,C,2025-01-17T18:12:45Z
6525,Item Alpha,3836.95,B,2025-01-07T01:04:52Z
6526,Item Beta,1923.89,B,2025-01-05T23:58:41Z
6527,Item Zeta,4047.47,A,2025-01-30T09:03:46Z
6528,Item Theta,2970.2,A,2025-01-06T03:16:59Z
6529,Item Eta,2805.43,A,2025-01-20T09:41:12Z
6530,Item Eta,4075.46,C,2025-01-09T11:57:24Z
6531,Item Zeta,1038.97,A,2025-01-06T22:49:56Z
6532,Item Epsilon,2262.63,B,2025-01-29T09:59:13Z
6533,Item Gamma,3229.98,B,2025-01-21T23:16:18Z
6534,Item Gamma,1493.79,A,2025-01-04T16:35:28Z
6535,Item Theta,321.3,A,2025-01-24T03:50:01Z
6536,Item Delta,553.42,C,2025-01-14T05:00:30Z
6537,Item Theta,2803.85,A,2025-01-30T15:22:09Z
6538,Item Delta,3952.49,A,2025-01-22T05:46:23Z
6539,Item Zeta,493.31,A,2025-01-25T18:06:35Z
6540,Item Zeta,4408.35,A,2025-01-17T09:58:27Z
6541,Item Beta,2703.42,C,2025-01-02T19:02:29Z
6542,Item Epsilon,4662.82,C,2025-01-24T10:05:34Z
6543,Item Gamma,3807.15,C,2025-01-18T20:53:14Z
6544,Item Beta,721.09,C,2025-01-14T23:51:03Z
6545,Item Gamma,3219.0,A,2025-01-03T04:44:12Z
6546,Item Alpha,2672.03,A,2025-01-15T17:35:49Z
6547,Item Epsilon,297.07,B,2025-01-07T05:39:44Z
6548,Item Alpha,4730.15,C,2025-01-28T01:33:19Z
6549,Item Epsilon,331.13,C,2025-01-08T22:09:02Z
6550,Item Zeta,2522.57,B,2025-01-20T05:55:54Z
6551,Item Gamma,524.93,B,2025-01-17T17:26:17Z
6552,Item Delta,4130.27,C,2025-01-06T20:42:10Z
6553,Item Epsilon,2732.7,B,2025-01-25T10:32:33Z
6554,Item Epsilon,4515.44,A,2025-01-17T06:05:42Z
6555,Item Delta,1349.79,A,2025-01-02T16:48:49Z
6556,Item Beta,1993.09,B,2025-01-02T16:22:49Z
6557,Item Alpha,2340.3,C,2025-01-27T08:37:39Z
6558,Item Beta,4624.04,A,2025-01-23T00:33:25Z
6559,Item Delta,4283.44,B,2025-01-01T11:20:57Z
6560,Item Delta,1771.57,C,2025-01-04T06:16:45Z
6561,Item Gamma,3467.4,B,2025-01-22T08:59:03Z
6562,Item Zeta,4776.64,B,2025-01-16T20:30:37Z
6563,Item Gamma,1395.46,B,2025-01-04T12:19:47Z
6564,Item Beta,3765.12,C,2025-01-17T05:56:48Z
6565,Item Zeta,2576.45,A,2025-01-13T12:27:54Z
6566,Item Eta,3053.52,A,2025-01-26T12:03:40Z
6567,Item Gamma,1107.75,B,2025-01-14T06:22:20Z
6568,Item Zeta,1776.28,A,2025-01-30T05:01:26Z
6569,Item Theta,2685.65,C,2025-01-07T11:18:37Z
6570,Item Beta,1083.97,A,2025-01-05T12:10:16Z
6571,Item Beta,3630.35,B,2025-01-30T09:15:32Z
6572,Item Gamma,4375.65,A,2025-01-23T21:02:21Z
6573,Item Delta,980.04,A,2025-01-21T12:22:17Z
6574,Item Beta,1823.6,C,2025-01-20T03:23:59Z
6575,Item Delta,3441.58,A,2025-01-10T19:27:32Z
6576,Item Epsilon,384.18,C,2025-01-20T07:52:17Z
6577,Item Delta,4055.15,B,2025-01-02T21:53:34Z
6578,Item Zeta,3288.83,B,2025-01-17T02:52:41Z
6579,Item Theta,1865.01,C,2025-01-08T05:48:52Z
6580,Item Alpha,2391.3,C,2025-01-17T01:12:41Z
6581,Item Theta,4650.5,B,2025-01-28T17:04:53Z
6582,Item Alpha,2483.6,C,2025-01-05T14:10:26Z
6583,Item Gamma,2998.87,C,2025-01-27T14:55:26Z
6584,Item Theta,2930.55,B,2025-01-14T21:54:52Z
6585,Item Gamma,4124.37,A,2025-01-29T14:26:03Z
6586,Item Eta,1057.98,A,2025-01-10T01:33:01Z
6587,Item Beta,2947.13,A,2025-01-06T20:03:18Z
6588,Item Eta,1124.79,B,2025-01-17T16:54:43Z
6589,Item Delta,248.91,C,2025-01-17T21:59:01Z
6590,Item Epsilon,3156.45,B,2025-01-23T10:32:01Z
6591,Item Gamma,3184.05,A,2025-01-13T16:54:26Z
6592,Item Epsilon,1309.02,C,2025-01-17T15:38:33Z
6593,Item Eta,2075.29,C,2025-01-24T04:24:38Z
6594,Item Eta,3337.18,B,2025-01-23T18:53:33Z
6595,Item Gamma,2787.91,B,2025-01-01T10:30:48Z
6596,Item Theta,3607.97,B,2025-01-06T15:23:15Z
6597,Item Zeta,148.57,B,2025-01-06T21:20:20Z
6598,Item Beta,312.02,B,2025-01-14T22:13:43Z
6599,Item Eta,1924.66,A,2025-01-20T03:25:12Z
6600,Item Gamma,3461.93,A,2025-01-15T22:39:02Z
6601,Item Beta,1475.74,A,2025-01-13T20:40:22Z
6602,Item Delta,4588.59,B,2025-01-04T01:01:33Z
6603,Item Eta,877.17,C,2025-01-29T09:20:08Z
6604,Item Delta,2566.1,C,2025-01-12T09:35:58Z
6605,Item Delta,1016.36,C,2025-01-17T20:09:42Z
6606,Item Gamma,987.94,C,2025-01-16T03:40:58Z
6607,Item Delta,4375.62,C,2025-01-12T06:43:08Z
6608,Item Epsilon,1740.25,A,2025-01-15T13:05:34Z
6609,Item Epsilon,1434.28,B,2025-01-25T12:06:55Z
6610,Item Delta,2828.77,B,2025-01-16T06:07:15Z
6611,Item Theta,809.4,C,2025-01-20T08:31:41Z
6612,Item Epsilon,2945.21,A,2025-01-21T06:06:45Z
6613,Item Zeta,1291.29,A,2025-01-24T03:03:01Z
6614,Item Zeta,1720.54,B,2025-01-16T21:56:00Z
6615,Item Alpha,254.32,C,2025-01-24T10:38:10Z
6616,Item Delta,3172.47,B,2025-01-02T17:33:30Z
6617,Item Zeta,3832.66,C,2025-01-07T02:59:59Z
6618,Item Eta,1831.92,B,2025-01-20T02:29:16Z
6619,Item Eta,4130.82,C,2025-01-18T16:52:59Z
6620,Item Zeta,1084.66,C,2025-01-21T02:24:14Z
6621,Item Alpha,377.27,A,2025-01-21T12:30:09Z
6622,Item Gamma,1813.36,B,2025-01-05T13:44:38Z
6623,Item Gamma,903.38,A,2025-01-07T17:25:18Z
6624,Item Delta,4402.37,C,2025-01-02T14:02:54Z
6625,Item Gamma,936.42,C,2025-01-07T23:10:26Z
6626,Item Alpha,2781.65,C,2025-01-30T23:42:43Z
6627,Item Eta,4587.73,A,2025-01-08T18:58:54Z
6628,Item Epsilon,2516.35,A,2025-01-05T10:01:21Z
6629,Item Zeta,1822.84,C,2025-01-17T15:27:41Z
6630,Item Eta,4911.7,C,2025-01-27T17:07:17Z
6631,Item Eta,2492.6,C,2025-01-02T16:04:38Z
6632,Item Eta,3798.39,A,2025-01-08T18:21:45Z
6633,Item Beta,4545.11,A,2025-01-15T15:15:42Z
6634,Item Alpha,2989.7,B,2025-01-13T20:16:53Z
6635,Item Theta,3742.19,B,2025-01-27T03:32:49Z
6636,Item Zeta,1976.65,C,2025-01-19T22:04:22Z
6637,Item Alpha,1437.17,B,2025-01-01T20:33:20Z
6638,Item Alpha,4908.62,A,2025-01-18T05:45:05Z
6639,Item Zeta,3359.89,A,2025-01-28T21:48:03Z
6640,Item Delta,3381.68,C,2025-01-19T13:11:16Z
6641,Item Gamma,1846.41,C,2025-01-10T13:11:17Z
6642,Item Eta,4373.36,A,2025-01-16T08:56:46Z
6643,Item Epsilon,349.09,A,2025-01-16T00:39:08Z
6644,Item Delta,1263.38,A,2025-01-23T17:21:39Z
6645,Item Delta,802.14,C,2025-01-05T07:45:56Z
6646,Item Theta,1347.57,B,2025-01-06T07:13:15Z
6647,Item Eta,2942.98,B,2025-01-14T16:37:59Z
6648,Item Theta,1218.53,B,2025-01-05T05:08:55Z
6649,Item Epsilon,3792.08,B,2025-01-10T03:49:03Z
6650,Item Gamma,2596.74,C,2025-01-02T14:59:01Z
6651,Item Beta,1836.62,A,2025-01-01T18:32:34Z
6652,Item Alpha,1336.15,B,2025-01-19T19:51:10Z
6653,Item Delta,4962.19,A,2025-01-15T04:16:54Z
6654,Item Eta,4939.73,A,2025-01-14T06:47:33Z
6655,Item Delta,567.74,C,2025-01-11T04:03:56Z
6656,Item Epsilon,2927.15,B,2025-01-17T15:22:44Z
6657,Item Eta,4945.63,C,2025-01-24T01:53:51Z
6658,Item Zeta,4229.92,C,2025-01-30T06:03:11Z
6659,Item Theta,4815.32,B,2025-01-12T21:44:02Z
6660,Item Beta,1522.88,B,2025-01-28T17:05:39Z
6661,Item Epsilon,1329.95,B,2025-01-07T13:12:37Z
6662,Item Epsilon,1804.92,C,2025-01-21T16:56:07Z
6663,Item Delta,2524.46,C,2025-01-20T01:00:18Z
6664,Item Epsilon,2468.13,C,2025-01-15T10:19:05Z
6665,Item Epsilon,1838.14,A,2025-01-18T04:43:33Z
6666,Item Epsilon,1458.28,A,2025-01-15T19:42:54Z
6667,Item Delta,861.82,B,2025-01-15T13:48:08Z
6668,Item Delta,489.94,A,2025-01-08T21:06:23Z
6669,Item Eta,247.94,A,2025-01-20T14:00:04Z
6670,Item Delta,921.48,A,2025-01-16T07:39:18Z
6671,Item Alpha,1758.39,B,2025-01-22T05:38:35Z
6672,Item Alpha,513.01,C,2025-01-25T01:30:26Z
6673,Item Delta,3255.16,B,2025-01-06T16:28:13Z
6674,Item Theta,2424.51,A,2025-01-25T12:28:32Z
6675,Item Eta,2066.42,A,2025-01-07T06:04:02Z
6676,Item Theta,4840.26,B,2025-01-14T02:25:29Z
6677,Item Zeta,1808.49,A,2025-01-18T10:08:48Z
6678,Item Zeta,3897.14,C,2025-01-22T04:59:04Z
6679,Item Theta,3752.81,A,2025-01-29T00:41:20Z
6680,Item Beta,2490.05,B,2025-01-09T06:14:27Z
6681,Item Theta,2339.78,A,2025-01-27T09:30:37Z
6682,Item Eta,3145.89,B,2025-01-27T23:56:56Z
6683,Item Delta,4574.12,B,2025-01-20T12:15:24Z
6684,Item Zeta,1222.96,A,2025-01-14T06:09:41Z
6685,Item Alpha,2654.56,C,2025-01-25T01:25:00Z
6686,Item Beta,2921.44,B,2025-01-16T13:34:32Z
6687,Item Eta,1373.8,B,2025-01-24T14:44:54Z
6688,Item Theta,3648.05,A,2025-01-29T13:51:27Z
6689,Item Gamma,4595.46,B,2025-01-13T18:00:00Z
6690,Item Alpha,4914.03,C,2025-01-13T07:18:10Z
6691,Item Epsilon,4591.82,A,2025-01-17T04:40:26Z
6692,Item Theta,2202.89,C,2025-01-26T14:54:53Z
6693,Item Zeta,3218.94,A,2025-01-13T00:44:38Z
6694,Item Theta,235.01,B,2025-01-08T20:40:42Z
6695,Item Gamma,1135.97,B,2025-01-10T09:22:58Z
6696,Item Zeta,2902.98,C,2025-01-03T17:26:24Z
6697,Item Zeta,375.37,B,2025-01-19T02:49:17Z
6698,Item Gamma,2439.65,A,2025-01-24T11:39:38Z
6699,Item Gamma,3057.87,B,2025-01-06T14:53:31Z
6700,Item Alpha,1276.08,A,2025-01-24T22:40:06Z
6701,Item Theta,1205.36,C,2025-01-24T04:23:10Z
6702,Item Delta,3574.82,C,2025-01-10T18:51:05Z
6703,Item Epsilon,2578.26,C,2025-01-03T17:13:20Z
6704,Item Theta,2470.26,A,2025-01-02T03:01:39Z
6705,Item Epsilon,2002.48,C,2025-01-28T03:31:12Z
6706,Item Eta,1888.87,B,2025-01-13T07:15:45Z
6707,Item Zeta,3373.91,A,2025-01-23T23:37:00Z
6708,Item Gamma,3612.53,B,2025-01-16T20:42:43Z
6709,Item Beta,1410.74,A,2025-01-13T05:04:17Z
6710,Item Alpha,2512.69,B,2025-01-14T11:53:48Z
6711,Item Eta,1682.91,C,2025-01-28T20:19:39Z
6712,Item Zeta,4974.91,A,2025-01-18T18:43:17Z
6713,Item Beta,511.53,C,2025-01-24T17:10:08Z
6714,Item Delta,1958.81,B,2025-01-22T18:51:01Z
6715,Item Beta,2588.11,B,2025-01-11T23:40:24Z
6716,Item Gamma,1658.56,C,2025-01-30T05:30:04Z
6717,Item Eta,752.76,C,2025-01-19T23:16:39Z
6718,Item Zeta,1980.28,B,2025-01-21T18:01:34Z
6719,Item Delta,832.45,C,2025-01-10T14:57:44Z
6720,Item Gamma,1585.41,A,2025-01-16T07:31:39Z
6721,Item Delta,4810.5,B,2025-01-28T03:56:53Z
6722,Item Eta,1096.44,B,2025-01-08T00:45:00Z
6723,Item Theta,4261.53,C,2025-01-30T22:14:00Z
6724,Item Delta,1264.89,C,2025-01-26T07:33:27Z
6725,Item Delta,4860.34,C,2025-01-24T02:26:05Z
6726,Item Theta,1123.55,B,2025-01-12T20:16:58Z
6727,Item Gamma,866.75,C,2025-01-17T06:54:30Z
6728,Item Eta,4839.22,B,2025-01-26T04:29:31Z
6729,Item Gamma,2173.22,C,2025-01-17T22:50:29Z
6730,Item Epsilon,3888.25,C,2025-01-02T07:01:35Z
6731,Item Zeta,2506.22,B,2025-01-04T22:57:31Z
6732,Item Theta,1026.8,C,2025-01-14T12:19:56Z
6733,Item Eta,4648.93,C,2025-01-24T02:58:32Z
6734,Item Beta,1177.84,A,2025-01-15T03:20:29Z
6735,Item Theta,3832.85,C,2025-01-23T02:06:32Z
6736,Item Delta,3803.9,C,2025-01-23T07:04:37Z
6737,Item Epsilon,1617.89,C,2025-01-28T05:43:45Z
6738,Item Gamma,1177.0,C,2025-01-17T11:39:30Z
6739,Item Delta,4540.75,A,2025-01-26T12:57:07Z
6740,Item Beta,2536.39,C,2025-01-16T10:59:41Z
6741,Item Beta,1933.85,C,2025-01-08T22:09:59Z
6742,Item Beta,2456.0,C,2025-01-14T10:30:18Z
6743,Item Beta,2427.16,A,2025-01-09T17:07:55Z
6744,Item Epsilon,4463.6,C,2025-01-21T22:52:52Z
6745,Item Zeta,3433.59,B,2025-01-12T13:03:38Z
6746,Item Eta,4456.12,A,2025-01-02T07:09:13Z
6747,Item Gamma,1473.3,B,2025-01-05T20:21:34Z
6748,Item Alpha,327.71,C,2025-01-10T23:27:59Z
6749,Item Eta,3466.19,C,2025-01-12T04:41:21Z
6750,Item Delta,357.47,A,2025-01-08T01:54:07Z
6751,Item Beta,2107.08,C,2025-01-01T12:53:59Z
6752,Item Zeta,1944.57,B,2025-01-12T08:17:30Z
6753,Item Alpha,2199.62,B,2025-01-21T05:29:28Z
6754,Item Gamma,251.59,A,2025-01-09T13:35:38Z
6755,Item Beta,2567.31,C,2025-01-13T00:40:42Z
6756,Item Eta,861.47,A,2025-01-12T07:48:36Z
6757,Item Epsilon,316.93,A,2025-01-05T23:18:11Z
6758,Item Beta,3716.15,B,2025-01-06T21:55:20Z
6759,Item Eta,1637.95,A,2025-01-18T12:39:26Z
6760,Item Delta,4492.98,B,2025-01-28T12:36:30Z
6761,Item Alpha,2685.87,B,2025-01-29T10:29:26Z
6762,Item Eta,4529.34,C,2025-01-21T07:12:18Z
6763,Item Zeta,1028.62,C,2025-01-20T13:15:07Z
6764,Item Beta,733.9,A,2025-01-22T13:59:33Z
6765,Item Epsilon,1002.51,C,2025-01-18T06:25:02Z
6766,Item Delta,2037.28,B,2025-01-26T18:31:18Z
6767,Item Alpha,756.07,A,2025-01-29T17:19:42Z
6768,Item Alpha,130.17,A,2025-01-26T20:42:40Z
6769,Item Delta,1685.72,A,2025-01-03T18:00:03Z
6770,Item Gamma,4543.17,A,2025-01-16T06:27:54Z
6771,Item Delta,3974.12,A,2025-01-29T02:48:23Z
6772,Item Beta,2693.79,B,2025-01-29T22:33:14Z
6773,Item Zeta,2392.46,A,2025-01-01T14:40:44Z
6774,Item Theta,4975.22,B,2025-01-19T23:43:36Z
6775,Item Eta,1049.91,A,2025-01-20T05:51:44Z
6776,Item Theta,4776.83,A,2025-01-12T18:01:23Z
6777,Item Theta,3943.67,B,2025-01-20T05:52:33Z
6778,Item Delta,4078.92,C,2025-01-06T11:47:12Z
6779,Item Epsilon,4391.75,B,2025-01-18T10:36:15Z
6780,Item Beta,3619.31,B,2025-01-16T10:59:01Z
6781,Item Delta,814.63,B,2025-01-11T14:28:01Z
6782,Item Zeta,984.53,B,2025-01-14T09:38:28Z
6783,Item Theta,527.29,B,2025-01-29T08:50:41Z
6784,Item Gamma,4606.95,C,2025-01-26T18:50:35Z
6785,Item Alpha,2282.01,B,2025-01-18T03:43:12Z
6786,Item Eta,885.61,C,2025-01-16T20:40:24Z
6787,Item Eta,2573.83,B,2025-01-29T08:19:18Z
6788,Item Beta,3939.35,A,2025-01-26T02:30:36Z
6789,Item Epsilon,2148.04,C,2025-01-30T21:52:03Z
6790,Item Alpha,1325.04,B,2025-01-01T04:51:54Z
6791,Item Alpha,3639.08,A,2025-01-09T10:13:24Z
6792,Item Theta,1276.73,B,2025-01-24T15:40:33Z
6793,Item Theta,1584.5,A,2025-01-11T16:59:12Z
6794,Item Eta,2607.49,A,2025-01-03T09:42:24Z
6795,Item Gamma,4677.61,A,2025-01-18T13:54:08Z
6796,Item Zeta,3033.49,B,2025-01-28T22:55:11Z
